platform,category,assessment_type,sponsor,contest_id,contest_title,year,start_date,start_epoch_second,period,problem_id,problem_index,problem_name,problem_title,difficulty,solver_count,ai_tags,ai_tag_count,problem_url,source_url,parser_version,statement_lang,crawl_time,difficulty_100,clean_text_len,clean_text,contest_points,acceptance_rate
atcoder,abc,public_sponsored_abc,toyota,abc228,トヨタシステムズプログラミングコンテスト2021(AtCoder Beginner Contest 228),2021,,1637409600.0,2021.0,abc228_h,H,Histogram,H. Histogram,2729.0,538,"['dp', 'convex hull trick', 'sorting', 'optimization']",4,https://atcoder.jp/contests/abc228/tasks/abc228_h,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,81.922,634.0,"配点 : 600 点 問題文 長さ N の整数列 A = (A_1, \dots, A_N) および C = (C_1, \dots, C_N) が与えられます。 あなたは以下の操作を好きな回数（ 0 回でもよい）行うことができます。 1 \leq i \leq N を満たす整数 i を選び、 A_i の値を 1 増やす。このとき、 C_i 円の費用を支払う。 好きな回数の操作を行ったあと、 A の要素の種類数を K として、 K \times X 円を支払わなければなりません。 支払う金額の合計は最小で何円ですか？ 制約 1 \leq N \leq 2 \times 10^5 1 \leq X \leq 10^6 1 \leq A_i, C_i \leq 10^6 \, (1 \leq i \leq N) 入力は全て整数である。 入力 入力は以下の形式で標準入力から与えられる。 N X A_1 C_1 \vdots A_N C_N 出力 答えを表す数値を出力せよ。 入力例 1 3 5 3 2 2 4 4 3 出力例 1 12 A_1 に 1 加算すると A の要素の種類数は 2 になり、支払う金額の合計は C_1 + 2 \times X = 12 円となります。支払う金額をこれより少なくすることはできません。 入力例 2 1 1 1 1 出力例 2 1 入力例 3 7 7 3 2 1 7 4 1 1 8 5 2 9 8 2 1 出力例 3 29",600.0,
atcoder,abc,public_sponsored_abc,nec,abc229,NECプログラミングコンテスト2021(AtCoder Beginner Contest 229),2021,,1638014400.0,2021.0,abc229_a,A,First Grid,A. First Grid,-721.0,12735,"['implementation', 'string', 'conditional', 'grid']",4,https://atcoder.jp/contests/abc229/tasks/abc229_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,13.835,838.0,"配点 : 100 点 問題文 縦 2 行、横 2 列のグリッド(各マスが正方形のマス目)があります。 このグリッドは、各マスが黒か白であり、少なくとも 2 つの黒マスを含みます。 各マスの色の情報は文字列 S_1,S_2 として、以下の形式で与えられます。 文字列 S_i の j 文字目が # であれば上から i マス目、左から j マス目は黒 文字列 S_i の j 文字目が . であれば上から i マス目、左から j マス目は白 2 つの異なる黒マス同士が辺で接している時、またその時に限りそれら 2 つの黒マスは直接行き来できます。 黒マスのみをいくつか通ることによって、どの 2 つの黒マス同士も(直接または間接的に)行き来できるかどうか判定してください。 「異なるマスが辺で接する」の厳密な定義 上から i マス目、左から j マス目を (i,j) と表記する時、ある 2 つのマス目 (a,b),(c,d) が以下の条件のどれかを満たしている時、またその時に限り、 2 つのマスは辺で接しているものとします。 a=c-1 かつ b=d a=c かつ b=d-1 a=c かつ b=d+1 a=c+1 かつ b=d --> 制約 S_1,S_2 は # または . からなる 2 文字の文字列 S_1,S_2 に # が合計で 2 つ以上含まれる 入力 入力は以下の形式で標準入力から与えられる。 S_1 S_2 出力 どの 2 つの黒マス同士も行き来できるなら Yes 、そうでないなら No と出力せよ。 入力例 1 ## .# 出力例 1 Yes 左上の黒マスと右上の黒マス、右上の黒マスと右下の黒マスを直接行き来することができます。 これらの移動を用いてどの黒マスからどの黒マスへも行き来できるので、答えは Yes となります。 入力例 2 .# #. 出力例 2 No 右上の黒マスと左下の黒マスを行き来することはできません。答えは No となります。",100.0,
atcoder,abc,public_sponsored_abc,nec,abc229,NECプログラミングコンテスト2021(AtCoder Beginner Contest 229),2021,,1638014400.0,2021.0,abc229_b,B,Hard Calculation,B. Hard Calculation,-501.0,12163,"['digit', 'implementation', 'math']",3,https://atcoder.jp/contests/abc229/tasks/abc229_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,18.176,365.0,"配点 : 200 点 問題文 正整数 A,B が与えられます。 A+B を(十進法で)計算する時、繰り上がりが生じないなら Easy 、生じるなら Hard と出力してください。 制約 A,B は整数 1 \le A,B \le 10^{18} 入力 入力は以下の形式で標準入力から与えられる。 A B 出力 繰り上がりが生じないなら Easy 、生じるなら Hard と出力せよ。 入力例 1 229 390 出力例 1 Hard 229+390 を計算する際、十の位から百の位へと繰り上がりが発生します。よって、答えは Hard です。 入力例 2 123456789 9876543210 出力例 2 Easy 繰り上がりは発生しません。答えは Easy です。 また、入力が 32 bit 整数に収まらないこともあります。",200.0,
atcoder,abc,public_sponsored_abc,nec,abc229,NECプログラミングコンテスト2021(AtCoder Beginner Contest 229),2021,,1638014400.0,2021.0,abc229_c,C,Cheese,C. Cheese,45.0,11502,"['greedy', 'optimization', 'sorting']",3,https://atcoder.jp/contests/abc229/tasks/abc229_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,28.952,794.0,配点 : 300 点 問題文 ピザ屋で働く高橋くんは、まかないとして美味しいチーズピザを作ることにしました。 今、高橋くんの目の前に N 種類のチーズがあります。 i 種類目のチーズは 1 [g] あたりのおいしさが A_i で、 B_i [g] あります。 ピザのおいしさは、ピザに乗せたチーズのおいしさの総和で決まります。 但し、チーズを使いすぎると怒られてしまうため、乗せたチーズの重さは合計で W [g] 以下である必要があります。 この条件のもとで、可能なピザのおいしさの最大値を求めてください。 制約 入力は全て整数 1 \le N \le 3 \times 10^5 1 \le W \le 3 \times 10^8 1 \le A_i \le 10^9 1 \le B_i \le 1000 入力 入力は以下の形式で標準入力から与えられる。 N W A_1 B_1 A_2 B_2 \vdots A_N B_N 出力 答えを整数として出力せよ。 入力例 1 3 5 3 1 4 2 2 3 出力例 1 15 1 種類目のチーズを 1 [g] 、 2 種類目のチーズを 2 [g] 、 3 種類目のチーズを 2 [g] 乗せるのが最適です。 このとき、ピザのおいしさは 15 となります。 入力例 2 4 100 6 2 1 5 3 9 8 7 出力例 2 100 チーズの重量の総和が W [g] に満たないケースもあります。 入力例 3 10 3141 314944731 649 140276783 228 578012421 809 878510647 519 925326537 943 337666726 611 879137070 306 87808915 39 756059990 244 228622672 291 出力例 3 2357689932073,300.0,
atcoder,abc,public_sponsored_abc,nec,abc229,NECプログラミングコンテスト2021(AtCoder Beginner Contest 229),2021,,1638014400.0,2021.0,abc229_d,D,Longest X,D. Longest X,745.0,8358,"['sliding window', 'two pointer', 'prefix sum']",3,https://atcoder.jp/contests/abc229/tasks/abc229_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,42.767,437.0,配点 : 400 点 問題文 X と . からなる文字列 S が与えられます。 S に対して、次の操作を 0 回以上 K 回以下行うことができます。 . を X に置き換える 操作後に、 X を最大で何個連続させることができますか？ 制約 1 \leq |S| \leq 2 \times 10^5 S の各文字は X または . である 0 \leq K \leq 2 \times 10^5 K は整数である 入力 入力は以下の形式で標準入力から与えられる。 S K 出力 答えを出力せよ。 入力例 1 XX...X.X.X. 2 出力例 1 5 S の 7 文字目と 9 文字目の . を X に置き換えて XX...XXXXX. とすると、 6 文字目から 10 文字目で X が 5 個連続しています。 X を 6 個以上連続させることはできないので、答えは 5 です。 入力例 2 XXXX 200000 出力例 2 4 操作を行う回数は 0 回でも構いません。,400.0,
atcoder,abc,public_sponsored_abc,nec,abc229,NECプログラミングコンテスト2021(AtCoder Beginner Contest 229),2021,,1638014400.0,2021.0,abc229_e,E,Graph Destruction,E. Graph Destruction,1015.0,5986,"['connected components', 'dsu', 'graph', 'implementation', 'offline processing', 'reversal']",6,https://atcoder.jp/contests/abc229/tasks/abc229_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,48.096,629.0,"配点 : 500 点 問題文 N 頂点 M 辺の単純な無向グラフが与えられます。 辺 i は、頂点 A_i と B_i を結んでいます。 頂点 1,2,\ldots,N を順番に消していきます。 なお、頂点 i を消すとは、頂点 i と、頂点 i に接続する全ての辺をグラフから削除することです。 i=1,2,\ldots,N について、頂点 i まで消した時にグラフはいくつの連結成分に分かれていますか？ 制約 1 \leq N \leq 2 \times 10^5 0 \leq M \leq \min(\frac{N(N-1)}{2} , 2 \times 10^5 ) 1 \leq A_i \lt B_i \leq N i \neq j ならば (A_i,B_i) \neq (A_j,B_j) 入力は全て整数である 入力 入力は以下の形式で標準入力から与えられる。 N M A_1 B_1 A_2 B_2 \vdots A_M B_M 出力 N 行出力せよ。 i 行目には、頂点 i まで消した時のグラフの連結成分の数を出力せよ。 入力例 1 6 7 1 2 1 4 1 5 2 4 2 3 3 5 3 6 出力例 1 1 2 3 2 1 0 グラフは上図のように変化していきます。 入力例 2 8 7 7 8 3 4 5 6 5 7 5 8 6 7 6 8 出力例 2 3 2 2 1 1 1 1 0 はじめからグラフが非連結なこともあります。",500.0,
atcoder,abc,public_sponsored_abc,nec,abc229,NECプログラミングコンテスト2021(AtCoder Beginner Contest 229),2021,,1638014400.0,2021.0,abc229_f,F,Make Bipartite,F. Make Bipartite,1917.0,2169,"['bipartite graph', 'dp', 'graph theory', 'implementation']",4,https://atcoder.jp/contests/abc229/tasks/abc229_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,65.897,623.0,"配点 : 500 点 問題文 N+1 頂点の無向グラフが与えられます。 頂点には頂点 0 、頂点 1 、 \ldots 、頂点 N と名前がついています。 i=1,2,\ldots,N について、頂点 0 と頂点 i を結ぶ重み A_i の無向辺があります。 また、 i=1,2,\ldots,N について、頂点 i と頂点 i+1 を結ぶ重み B_i の無向辺があります。(ただし、頂点 N+1 は頂点 1 とみなします。) 上に述べた 2N 本の辺の他に辺はありません。 このグラフからいくつかの辺を削除して、グラフを二部グラフにします。 削除する辺の重みの総和の最小値はいくつですか？ 制約 3 \leq N \leq 2 \times 10^5 1 \leq A_i \leq 10^9 1 \leq B_i \leq 10^9 入力は全て整数である 入力 入力は以下の形式で標準入力から与えられる。 N A_1 A_2 \dots A_N B_1 B_2 \dots B_N 出力 答えを出力せよ。 入力例 1 5 31 4 159 2 65 5 5 5 5 10 出力例 1 16 頂点 0,2 を結ぶ辺(重み 4 )、頂点 0,4 を結ぶ辺(重み 2 )、頂点 1,5 を結ぶ辺(重み 10 )を削除するとグラフは二部グラフになります。 入力例 2 4 100 100 100 1000000000 1 2 3 4 出力例 2 10",500.0,
atcoder,abc,public_sponsored_abc,nec,abc229,NECプログラミングコンテスト2021(AtCoder Beginner Contest 229),2021,,1638014400.0,2021.0,abc229_g,G,Longest Y,G. Longest Y,2121.0,1350,"['binary search', 'median', 'prefix sum', 'coordinate geometry']",4,https://atcoder.jp/contests/abc229/tasks/abc229_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,69.923,409.0,"配点 : 600 点 問題文 Y と . からなる文字列 S が与えられます。 次の操作を 0 回以上 K 回以下行うことができます。 S の隣り合う 2 文字を入れ替える 操作後に、 Y を最大で何個連続させることができますか？ 制約 2 \leq |S| \leq 2 \times 10^5 S の各文字は Y または . である 0 \leq K \leq 10^{12} K は整数である 入力 入力は以下の形式で標準入力から与えられる。 S K 出力 答えを出力せよ。 入力例 1 YY...Y.Y.Y. 2 出力例 1 3 S の 6,7 文字目および 9,10 文字目を入れ替えて YY....YYY.. とすると、 7 文字目から 9 文字目で Y が 3 個連続しています。 Y を 4 個以上連続させることはできないので、答えは 3 です。 入力例 2 YYYY....YYY 3 出力例 2 4",600.0,
atcoder,abc,public_sponsored_abc,nec,abc229,NECプログラミングコンテスト2021(AtCoder Beginner Contest 229),2021,,1638014400.0,2021.0,abc229_h,H,Advance or Eat,H. Advance or Eat,3308.0,172,"['game theory', 'partisan game', 'sprague grundy', 'dag', 'dp', 'evaluation']",6,https://atcoder.jp/contests/abc229/tasks/abc229_h,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,93.349,988.0,"配点 : 600 点 問題文 N 行 N 列のグリッドがあり、各マスには白い駒が 1 個置かれているか、黒い駒が 1 個置かれているか、何も置かれていないかのいずれかです。 上から i 行目、左から j 列目のマスの状態は S_{i,j} で表され、 W のとき白い駒が置かれていて、 B のとき黒い駒が置かれていて、 . のときは何も置かれていない空マスです。 高橋君とすぬけ君がゲームをします。高橋君からはじめて、交互にターンが回ってきます。 高橋君のターンには、 1 つ上に空マスがあるような 白 い駒を 1 つ選び、上に進める 好きな 黒 い駒を 1 つ食べる のいずれかの操作をします。 すぬけ君のターンには、 1 つ上に空マスがあるような 黒 い駒を 1 つ選び、上に進める 好きな 白 い駒を 1 つ食べる のいずれかの操作をします。 操作ができなくなった方が負けとします。両者が最適に行動するとき、どちらが勝ちますか？ なお「駒を上に進める」とは、 i 行 j 列目の駒を i-1 行 j 列目に移動させることを指します。 高橋君とすぬけ君は同じ向きから盤面を見ていて、「上」というのは両者にとって同じ向きであることに注意してください。 制約 1 \leq N \leq 8 N は整数 S_{i,j} は W または B または . である 入力 入力は以下の形式で標準入力から与えられる。 N S_{1,1}S_{1,2}\ldots S_{1,N} S_{2,1}S_{2,2}\ldots S_{2,N} \vdots S_{N,1}S_{N,2}\ldots S_{N,N} 出力 高橋君が勝つならば Takahashi と、すぬけ君が勝つならば Snuke と出力せよ。 入力例 1 3 BB. .B. ... 出力例 1 Takahashi はじめに高橋君が 1 行 1 列目の黒い駒を食べると、盤面は下のようになります。 .B. .B. ... このときすぬけ君は操作を行うことができないので、高橋君の勝ちです。 盤面の外に駒を動かすことや、他の駒があるマスに駒を移動させることはできないことに注意してください。 入力例 2 2 .. WW 出力例 2 Snuke 入力例 3 4 WWBW WWWW BWB. BBBB 出力例 3 Snuke",600.0,
atcoder,abc,public_sponsored_abc,panasonic,abc231,パナソニックプログラミングコンテスト2021(AtCoder Beginner Contest 231),2021,,1639224000.0,2021.0,abc231_a,A,Water Pressure,A. Water Pressure,-1422.0,16945,"['implementation', 'math']",2,https://atcoder.jp/contests/abc231/tasks/abc231_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,0.0,345.0,配点 : 100 点 問題文 水圧は水深のみに依存し、水深 x [m] の場所では \dfrac{x}{100} [MPa] になるものとします。 水深 D [m] の場所の水圧は何 [MPa] ですか？ 制約 1 \leq D \leq 10000 D は整数である。 入力 入力は以下の形式で標準入力から与えられる。 D 出力 答えを出力せよ。想定解答との絶対誤差または相対誤差が 10^{-3} 以下であれば正解として扱われる。 入力例 1 1000 出力例 1 10 水深 1000 [m] の場所の水圧は 10 [MPa] です。 10.0 や 9.999999 などを出力しても正解となります。 入力例 2 50 出力例 2 0.5 入力例 3 3141 出力例 3 31.41,100.0,
atcoder,abc,public_sponsored_abc,panasonic,abc231,パナソニックプログラミングコンテスト2021(AtCoder Beginner Contest 231),2021,,1639224000.0,2021.0,abc231_b,B,Election,B. Election,-535.0,12728,"['counting', 'implementation', 'search', 'string']",4,https://atcoder.jp/contests/abc231/tasks/abc231_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,17.505,492.0,"配点 : 200 点 問題文 選挙が行われています。 N 人が投票を行い、 i\,(1 \leq i \leq N) 番目の人は S_i という名前の候補者に投票しました。 得票数が最大の候補者の名前を答えてください。なお、与えられる入力では得票数が最大の候補者は一意に定まります。 制約 1 \leq N \leq 100 S_i は英小文字からなる長さ 1 以上 10 以下の文字列 N は整数 得票数が最大の候補者は一意に定まる 入力 入力は以下の形式で標準入力から与えられる。 N S_1 S_2 \vdots S_N 出力 得票数が最大の候補者の名前を出力せよ。 入力例 1 5 snuke snuke takahashi takahashi takahashi 出力例 1 takahashi takahashi は 3 票、 snuke は 2 票獲得しました。よって takahashi を出力します。 入力例 2 5 takahashi takahashi aoki takahashi snuke 出力例 2 takahashi 入力例 3 1 a 出力例 3 a",200.0,
atcoder,abc,public_sponsored_abc,panasonic,abc231,パナソニックプログラミングコンテスト2021(AtCoder Beginner Contest 231),2021,,1639224000.0,2021.0,abc231_c,C,Counting 2,C. Counting 2,111.0,12717,"['binary search', 'implementation', 'query', 'sorting']",4,https://atcoder.jp/contests/abc231/tasks/abc231_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,30.255,582.0,"配点 : 300 点 問題文 N 人の生徒からなるクラスがあり、 i\,(1 \leq i \leq N) 番目の生徒の身長は A_i です。 j=1,2,\ldots,Q について、以下の質問に答えてください。 N 人のうち、身長が x_j 以上の生徒は何人か？ 制約 1 \leq N,Q \leq 2 \times 10^5 1 \leq A_i \leq 10^9 1 \leq x_j \leq 10^9 入力は全て整数 入力 入力は以下の形式で標準入力から与えられる。 N Q A_1 A_2 \ldots A_N x_1 x_2 \vdots x_Q 出力 Q 行出力せよ。 j\,(1 \leq j \leq Q) 行目には身長が x_j 以上の生徒の数を出力せよ。 入力例 1 3 1 100 160 130 120 出力例 1 2 身長が 120 以上の生徒は 2 番目の生徒と 3 番目の生徒です。 入力例 2 5 5 1 2 3 4 5 6 5 4 3 2 出力例 2 0 1 2 3 4 入力例 3 5 5 804289384 846930887 681692778 714636916 957747794 424238336 719885387 649760493 596516650 189641422 出力例 3 5 3 5 5 5",300.0,
atcoder,abc,public_sponsored_abc,panasonic,abc231,パナソニックプログラミングコンテスト2021(AtCoder Beginner Contest 231),2021,,1639224000.0,2021.0,abc231_d,D,Neighbors,D. Neighbors,726.0,7645,"['connected components', 'cycle', 'degree', 'graph', 'implementation']",5,https://atcoder.jp/contests/abc231/tasks/abc231_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,42.392,409.0,"配点 : 400 点 問題文 1 から N の番号がついた N 人を横一列に並べる方法のうち、以下の形式の M 個の条件全てを満たすものが存在するか判定してください。 条件：人 A_i と人 B_i は隣り合っている 制約 2 \leq N \leq 10^5 0 \leq M \leq 10^5 1\leq A_i < B_i \leq N (A_i,B_i) は相異なる 入力 入力は以下の形式で標準入力から与えられる。 N M A_1 B_1 \vdots A_M B_M 出力 条件を満たす並べ方が存在するなら Yes 、存在しないなら No と出力せよ。 入力例 1 4 2 1 3 2 3 出力例 1 Yes 例えば 4,1,3,2 の順に並べることで全ての条件を満たすことができます。 入力例 2 4 3 1 4 2 4 3 4 出力例 2 No どのように並べても全ての条件を満たすことはできません。",400.0,
atcoder,abc,public_sponsored_abc,panasonic,abc231,パナソニックプログラミングコンテスト2021(AtCoder Beginner Contest 231),2021,,1639224000.0,2021.0,abc231_e,E,Minimal payments,E. Minimal payments,1740.0,2821,"['dp', 'greedy', 'number theory', 'optimization']",4,https://atcoder.jp/contests/abc231/tasks/abc231_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,62.404,781.0,"配点 : 500 点 問題文 Atcoder 王国では A_1 円, A_2 円, \ldots , A_N 円の N 種類の硬貨が使用されています。 ここで、 1=A_1 < \ldots < A_N であり、全ての 1\leq i \leq N-1 に対し、 A_{i+1} は A_i の倍数です。 硬貨のみを使って X 円を支払うとき、支払いに使う硬貨の枚数とお釣りでもらう硬貨の枚数の合計の最小値はいくつですか？ 正確には、 Y が X 以上の整数を自由に動く時、 Y 円ちょうどを表すために必要な硬貨の枚数と、 Y-X 円ちょうどを表すために必要な硬貨の枚数の和の最小値を求めてください。 制約 入力に含まれる値は全て整数である 1 \leq N \leq 60 1=A_1 < \ldots <A_N \leq 10^{18} 全ての 1\leq i \leq N-1 で A_{i+1} は A_i の倍数である 1\leq X \leq 10^{18} 入力 入力は以下の形式で標準入力から与えられる。 N X A_1 \ldots A_N 出力 答えを出力せよ。 入力例 1 3 87 1 10 100 出力例 1 5 100 円硬貨 1 枚で支払いを行い、 10 円硬貨 1 枚と 1 円硬貨 3 枚をお釣りでもらうと、合計枚数は 5 枚になります。 入力例 2 2 49 1 7 出力例 2 7 7 円硬貨 7 枚で支払いを行うのが最適です。 入力例 3 10 123456789012345678 1 100 10000 1000000 100000000 10000000000 1000000000000 100000000000000 10000000000000000 1000000000000000000 出力例 3 233",500.0,
atcoder,abc,public_sponsored_abc,panasonic,abc231,パナソニックプログラミングコンテスト2021(AtCoder Beginner Contest 231),2021,,1639224000.0,2021.0,abc231_f,F,Jealous Two,F. Jealous Two,1580.0,3080,"['coordinate compression', 'sorting', 'segment tree', '2d range counting', 'offline processing']",5,https://atcoder.jp/contests/abc231/tasks/abc231_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,59.246,787.0,配点 : 500 点 問題文 すぬけ君は高橋君と青木君にプレゼントを 1 個ずつ渡そうと考えています。 プレゼントの候補は N 種類あり、 i 番目の候補は、高橋君にとって嬉しさ A_i 、青木君にとって嬉しさ B_i です。 高橋君と青木君はとても嫉妬深いので、相手がもらったプレゼントの自分にとっての嬉しさが、自分がもらったプレゼントの自分にとっての嬉しさより大きい場合、相手に嫉妬してけんかになってしまいます。 N^2 通りあるプレゼントの渡し方のうち、高橋君と青木君がけんかしないようなものは何通りありますか？ 制約 1 \leq N \leq 2\times 10^5 0 \leq A_i \leq 10^9 0 \leq B_i \leq 10^9 入力に含まれる値は全て整数である 入力 入力は以下の形式で標準入力から与えられる。 N A_1 \ldots A_N B_1 \ldots B_N 出力 答えを出力せよ。 入力例 1 3 50 100 150 1 3 2 出力例 1 4 例えば高橋君に 1 番目の候補を、青木君に 2 番目の候補をプレゼントした場合、 青木君がもらったプレゼントの高橋君にとっての嬉しさが 100 、 高橋君がもらったプレゼントの高橋君にとっての嬉しさは 50 なので、高橋君は青木君に嫉妬し、けんかしてしまいます。 また、例えば高橋君に 3 番目の候補を、青木君に 2 番目の候補をプレゼントした場合、 2 人はけんかしません。 2 人に同じものをプレゼントしてもよいことに注意してください。 入力例 2 3 123456789 123456 123 987 987654 987654321 出力例 2 6 入力例 3 10 3 1 4 1 5 9 2 6 5 3 2 7 1 8 2 8 1 8 2 8 出力例 3 37,500.0,
atcoder,abc,public_sponsored_abc,panasonic,abc231,パナソニックプログラミングコンテスト2021(AtCoder Beginner Contest 231),2021,,1639224000.0,2021.0,abc231_g,G,Balls in Boxes,G. Balls in Boxes,2606.0,845,"['expectation', 'polynomial', 'dp', 'combinatorics', 'modular arithmetic']",5,https://atcoder.jp/contests/abc231/tasks/abc231_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,79.495,1196.0,配点 : 600 点 問題文 1 から N の番号がついた N 個の箱があります。最初、箱 i には A_i 個のボールが入っています。 あなたは次の操作を K 回繰り返します。 N 個の箱の中から等確率で 1 個選ぶ(この選択は操作ごとに独立である)。選んだ箱にボールを 1 個追加する。 K 回の操作が終了した後で箱 i に入っているボールの個数を B_i とするとき、 スコア はボールの個数の総積 \prod_{i=1}^{N}B_i になります。 スコアの期待値を \bmod 998244353 で求めてください。 注意 求める期待値が既約分数 p/q で表されるとき、 rq\equiv p \pmod{998244353} かつ 0\leq r < 998244353 を満たす整数 r がこの問題の制約のもとで一意に定まります。この r が求める値です。 制約 1 \leq N \leq 1000 1 \leq K \leq 10^9 0 \leq A_i \leq 10^9 入力 入力は以下の形式で標準入力から与えられる。 N K A_1 \ldots A_N 出力 答えを出力せよ。 入力例 1 3 1 1 2 3 出力例 1 665496245 操作の結果、スコアは次のようになります。 操作で箱 1 を選んだとき、 2\times 2\times 3=12 操作で箱 2 を選んだとき、 1\times 3\times 3=9 操作で箱 3 を選んだとき、 1\times 2\times 4=8 したがって、求める期待値は \frac{1}{3}(12+9+8)=\frac{29}{3} となります。これを \bmod 998244353 で表すと 665496245 になります。 入力例 2 2 2 1 2 出力例 2 499122182 操作の結果、スコアは次のようになります。 1 回目の操作で箱 1 を選び、 2 回目の操作で箱 1 を選んだとき、 3\times 2=6 1 回目の操作で箱 1 を選び、 2 回目の操作で箱 2 を選んだとき、 2\times 3=6 1 回目の操作で箱 2 を選び、 2 回目の操作で箱 1 を選んだとき、 2\times 3=6 1 回目の操作で箱 2 を選び、 2 回目の操作で箱 2 を選んだとき、 1\times 4=4 したがって、求める期待値は \frac{1}{4}(6+6+6+4)=\frac{11}{2} となります。 入力例 3 10 1000000000 998244350 998244351 998244352 998244353 998244354 998244355 998244356 998244357 998244358 998244359 出力例 3 138512322,600.0,
atcoder,abc,public_sponsored_abc,panasonic,abc231,パナソニックプログラミングコンテスト2021(AtCoder Beginner Contest 231),2021,,1639224000.0,2021.0,abc231_h,H,Minimum Coloring,H. Minimum Coloring,2681.0,501,"['edge', 'bipartite matching', 'min cost flow', 'graph theory']",4,https://atcoder.jp/contests/abc231/tasks/abc231_h,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,80.975,813.0,"配点 : 600 点 問題文 H 行 W 列のグリッドがあります。上から i 行目、左から j 列目のマスをマス (i,j) と表します。 グリッド上には 1 から N の番号がついた N 個の白い駒が置かれています。駒 i が置かれているマスは (A_i,B_i) です。 あなたはコストを C_i 払うことで、駒 i を黒い駒に変えることができます。 どの行どの列にも黒い駒が 1 個以上ある状態にするために必要なコストの和の最小値を求めてください。 制約 1 \leq H,W \leq 10^3 1 \leq N \leq 10^3 1 \leq A_i \leq H 1 \leq B_i \leq W 1 \leq C_i \leq 10^9 (A_i,B_i) は相異なる 全ての行、全ての列に 1 個以上の白い駒が置かれている 入力に含まれる値は全て整数である 入力 入力は以下の形式で標準入力から与えられる。 H W N A_1 B_1 C_1 \hspace{23pt} \vdots A_N B_N C_N 出力 答えを出力せよ。 入力例 1 2 3 6 1 1 1 1 2 10 1 3 100 2 1 1000 2 2 10000 2 3 100000 出力例 1 1110 コスト 1110 を払い駒 2,3,4 を黒い駒に変えることで、どの行どの列にも黒い駒がある状態にすることができます。 入力例 2 1 7 7 1 2 200000000 1 7 700000000 1 4 400000000 1 3 300000000 1 6 600000000 1 5 500000000 1 1 100000000 出力例 2 2800000000 入力例 3 3 3 8 3 2 1 3 1 2 2 3 1 2 2 100 2 1 100 1 3 2 1 2 100 1 1 100 出力例 3 6",600.0,
